ID,Fuel Type Code,Station Name,City,State,ZIP,Status Code,Latitude,Longitude,Facility Type,total_pop_ev,County_ev,ST_ev,STATE_ev,STCNTY_ev,COUNTY_ev,FIPS_ev,SVI_ev,Area_km2_ev,PopDens_ev,PD_log_ev,geometry,index_tracts,total_pop_tracts,County_tracts,ST_tracts,STATE_tracts,STCNTY_tracts,COUNTY_tracts,FIPS_tracts,SVI_tracts,Area_km2_tracts,PopDens_tracts,PD_log_tracts
39016,ELEC,City of Raleigh - Municipal Building,Raleigh,NC,27601,E,35.778416,-78.64347,STREET_PARKING,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713000.1651086966 3961933.7778009176),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
39017,ELEC,City of Raleigh - Downtown,Raleigh,NC,27601,E,35.77435,-78.642287,STREET_PARKING,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713117.9704010197 3961485.267754865),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
40751,ELEC,City of Raleigh - Wilmington Station Deck,Raleigh,NC,27601,E,35.77937,-78.638203,PAY_GARAGE,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713473.7682653572 3962051.0842170687),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
42396,ELEC,Raleigh Municipal Building Deck,Raleigh,NC,27601,E,35.779082,-78.641779,MUNI_GOV,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713151.2583992133 3962011.343591712),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
42397,ELEC,City of Raleigh,Raleigh,NC,27601,T,35.777283,-78.639281,STREET_PARKING,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713381.8949694284 3961817.201790132),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
86120,ELEC,Duke Energy,Raleigh,NC,27601,E,35.774724,-78.640402,UTILITY,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713287.3902102165 3961530.8630687236),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
86166,ELEC,Duke Energy,Raleigh,NC,27601,E,35.774838,-78.63743,UTILITY,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713555.7769855451 3961549.9869344113),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
99756,ELEC,DILLON STATION STATION1,Raleigh,NC,27603,E,35.777973,-78.645687,,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (712800.9220273971 3961879.811276851),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
147315,ELEC,City of Raleigh - Moore Square Deck,Raleigh,NC,27601,E,35.777463,-78.637505,PAY_GARAGE,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713541.9723231252 3961841.0423648153),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
149634,ELEC,COREV CITY CENTER 2,Raleigh,NC,27601,E,35.774316,-78.638077,,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713498.6796399648 3961490.665328735),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
150317,ELEC,COREV MOORE SQUARE 1,Raleigh,NC,27601,E,35.777156,-78.6377,,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713525.1648525113 3961806.5584102217),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
165801,ELEC,Duke Energy,Raleigh,NC,27601,E,35.775181,-78.637626,UTILITY,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713537.1393453547 3961587.6121604284),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
173315,ELEC,DILLON STATION STATION2,Raleigh,NC,27603,E,35.777964,-78.645676,,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (712801.9404707365 3961878.836716949),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
184325,ELEC,FHWA - NC Division Office,Raleigh,NC,27601,E,35.779962,-78.633881,FED_GOV,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713862.9013496228 3962126.1917029056),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
204471,ELEC,SkyHouse - Raleigh,Raleigh,NC,27061,E,35.776708,-78.636796,,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (713608.090152848 3961758.828490982),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
213672,ELEC,DILLON WEST ST 1,Raleigh,NC,27603,E,35.778989,-78.646523,,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (712722.6359420293 3961990.710349493),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
213673,ELEC,DILLON WEST ST 2,Raleigh,NC,27603,E,35.778965,-78.646483,,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404,POINT (712726.3160322192 3961988.134673039),88,2823,Wake,37,NORTH CAROLINA,37183,Wake,37183050100,0.3077,2.1451921847620037,1315.9660099699622,7.182326283261404
40745,ELEC,Marriott Hotel - Underground Deck,Raleigh,NC,27601,E,35.772881,-78.638502,HOTEL,3555,Wake,37,NORTH CAROLINA,37183,Wake,37183050900,0.944,1.8935001725612448,1877.4754032323779,7.537683282744153,POINT (713464.0941191784 3961330.539305773),95,3555,Wake,37,NORTH CAROLINA,37183,Wake,37183050900,0.944,1.8935001725612448,1877.4754032323779,7.537683282744153
40747,ELEC,City of Raleigh - Performing Arts Center Deck,Raleigh,NC,27601,E,35.772619,-78.641492,PAY_GARAGE,3555,Wake,37,NORTH CAROLINA,37183,Wake,37183050900,0.944,1.8935001725612448,1877.4754032323779,7.537683282744153,POINT (713194.4686020049 3961294.9601775324),95,3555,Wake,37,NORTH CAROLINA,37183,Wake,37183050900,0.944,1.8935001725612448,1877.4754032323779,7.537683282744153
40854,ELEC,Neal's Garage,Durham,NC,27705,E,36.009999,-78.921405,GAS_STATION,1963,Durham,37,NORTH CAROLINA,37063,Durham,37063000402,0.1083,1.4322736927545348,1370.5481081795042,7.222966017775064,POINT (687327.970257253 3987055.7578712557),6,1963,Durham,37,NORTH CAROLINA,37063,Durham,37063000402,0.1083,1.4322736927545348,1370.5481081795042,7.222966017775064
41553,ELEC,Wilkerson Nature Preserve Park,Raleigh,NC,27614,E,35.92353,-78.599883,PARK,5449,Wake,37,NORTH CAROLINA,37183,Wake,37183053808,0.0037,20.754855720622647,262.54097225960044,5.570407154650192,POINT (716545.385451645 3978128.796605649),232,5449,Wake,37,NORTH CAROLINA,37183,Wake,37183053808,0.0037,20.754855720622647,262.54097225960044,5.570407154650192
42398,ELEC,City of Raleigh - Walnut Creek Wetland Center,Raleigh,NC,27610,E,35.760503,-78.625345,PARK,4340,Wake,37,NORTH CAROLINA,37183,Wake,37183050800,0.9584,2.2278272780746016,1948.0863901401021,7.574602831340334,POINT (714686.9029416988 3959986.071440141),94,4340,Wake,37,NORTH CAROLINA,37183,Wake,37183050800,0.9584,2.2278272780746016,1948.0863901401021,7.574602831340334
42399,ELEC,City of Raleigh - Optimist Park and Community Center,Raleigh,NC,27609,E,35.862603,-78.643641,REC_SPORTS_FACILITY,4137,Wake,37,NORTH CAROLINA,37183,Wake,37183053716,0.2789999999999999,3.2568066837120306,1270.2626842084303,7.14697899602401,POINT (712759.7782610718 3971273.203147357),216,4137,Wake,37,NORTH CAROLINA,37183,Wake,37183053716,0.2789999999999999,3.2568066837120306,1270.2626842084303,7.14697899602401
42400,ELEC,City of Raleigh - Jaycee Park and Community Center,Raleigh,NC,27607,E,35.800443,-78.663445,REC_SPORTS_FACILITY,5364,Wake,37,NORTH CAROLINA,37183,Wake,37183051400,0.1398,2.8981789603807746,1850.8173833734738,7.523382649345271,POINT (711136.0486332123 3964334.1923281695),100,5364,Wake,37,NORTH CAROLINA,37183,Wake,37183051400,0.1398,2.8981789603807746,1850.8173833734738,7.523382649345271
152415,ELEC,NC STATE DAN ALLEN DR 01,Raleigh,NC,27607,E,35.787383,-78.675611,,5364,Wake,37,NORTH CAROLINA,37183,Wake,37183051400,0.1398,2.8981789603807746,1850.8173833734738,7.523382649345271,POINT (710070.9075266409 3962859.1416429034),100,5364,Wake,37,NORTH CAROLINA,37183,Wake,37183051400,0.1398,2.8981789603807746,1850.8173833734738,7.523382649345271
42401,ELEC,City of Raleigh - Wilders Grove,Raleigh,NC,27610,E,35.788789,-78.573106,MUNI_GOV,6953,Wake,37,NORTH CAROLINA,37183,Wake,37183054106,0.6289,14.87357199992969,467.4734488818737,6.147342553280346,POINT (719332.8464394924 3963239.9205780555),249,6953,Wake,37,NORTH CAROLINA,37183,Wake,37183054106,0.6289,14.87357199992969,467.4734488818737,6.147342553280346
42402,ELEC,City of Raleigh - Transit Center,Raleigh,NC,27610,E,35.767483,-78.563464,MUNI_GOV,6953,Wake,37,NORTH CAROLINA,37183,Wake,37183054106,0.6289,14.87357199992969,467.4734488818737,6.147342553280346,POINT (720263.2226193658 3960897.8248410295),249,6953,Wake,37,NORTH CAROLINA,37183,Wake,37183054106,0.6289,14.87357199992969,467.4734488818737,6.147342553280346
42403,ELEC,City of Raleigh - Transit Center,Raleigh,NC,27610,E,35.767483,-78.563464,MUNI_GOV,6953,Wake,37,NORTH CAROLINA,37183,Wake,37183054106,0.6289,14.87357199992969,467.4734488818737,6.147342553280346,POINT (720263.2226193658 3960897.8248410295),249,6953,Wake,37,NORTH CAROLINA,37183,Wake,37183054106,0.6289,14.87357199992969,467.4734488818737,6.147342553280346
43324,ELEC,North Carolina State University - McKimmon Center and Solar House,Raleigh,NC,27606,E,35.78214,-78.6864,COLLEGE_CAMPUS,4196,Wake,37,NORTH CAROLINA,37183,Wake,37183052409,0.6904,1.1048581662423853,3797.772536062765,8.242169999126585,POINT (709109.4041389271 3962254.390830529),118,4196,Wake,37,NORTH CAROLINA,37183,Wake,37183052409,0.6904,1.1048581662423853,3797.772536062765,8.242169999126585
43880,ELEC,North Carolina State University - Joyner Visitor Center,Raleigh,NC,27606,E,35.784037,-78.684667,COLLEGE_CAMPUS,4196,Wake,37,NORTH CAROLINA,37183,Wake,37183052409,0.6904,1.1048581662423853,3797.772536062765,8.242169999126585,POINT (709261.0891067733 3962468.5452466914),118,4196,Wake,37,NORTH CAROLINA,37183,Wake,37183052409,0.6904,1.1048581662423853,3797.772536062765,8.242169999126585
44301,ELEC,Northern Wake Tech Community College,Raleigh,NC,27616,E,35.867552,-78.543695,COLLEGE_CAMPUS,10699,Wake,37,NORTH CAROLINA,37183,Wake,37183054104,0.6566,11.650689187193176,918.3147733235126,6.822540222177659,POINT (721771.9903896012 3972044.479061668),247,10699,Wake,37,NORTH CAROLINA,37183,Wake,37183054104,0.6566,11.650689187193176,918.3147733235126,6.822540222177659
44302,ELEC,Whole Foods Market,Raleigh,NC,27615,E,35.898899,-78.650239,GROCERY,3673,Wake,37,NORTH CAROLINA,37183,Wake,37183054007,0.1119999999999999,3.3801952800824764,1086.62361066618,6.990830562821331,POINT (712067.083540258 3975285.6042684373),237,3673,Wake,37,NORTH CAROLINA,37183,Wake,37183054007,0.1119999999999999,3.3801952800824764,1086.62361066618,6.990830562821331
117049,ELEC,WHOLE FOODS MKT RALEIGH NRL 1,Raleigh,NC,27615,E,35.899423,-78.649948,,3673,Wake,37,NORTH CAROLINA,37183,Wake,37183054007,0.1119999999999999,3.3801952800824764,1086.62361066618,6.990830562821331,POINT (712091.9521502798 3975344.3700040733),237,3673,Wake,37,NORTH CAROLINA,37183,Wake,37183054007,0.1119999999999999,3.3801952800824764,1086.62361066618,6.990830562821331
173720,ELEC,WHOLE FOODS MKT RALEIGH NRL 2,Raleigh,NC,27615,E,35.8994,-78.64995,,3673,Wake,37,NORTH CAROLINA,37183,Wake,37183054007,0.1119999999999999,3.3801952800824764,1086.62361066618,6.990830562821331,POINT (712091.8330219395 3975341.813990484),237,3673,Wake,37,NORTH CAROLINA,37183,Wake,37183054007,0.1119999999999999,3.3801952800824764,1086.62361066618,6.990830562821331
46406,ELEC,City of Durham - Goldenbelt,Durham,NC,27701,E,35.99017,-78.8902,MUNI_GOV,3225,Durham,37,NORTH CAROLINA,37063,Durham,37063001100,0.9944,1.3961471526695988,2309.928429702713,7.744971820223183,POINT (690188.2665826777 3984916.4358564075),13,3225,Durham,37,NORTH CAROLINA,37063,Durham,37063001100,0.9944,1.3961471526695988,2309.928429702713,7.744971820223183
153510,ELEC,MILL CHARGER LRC CORDOBA,Durham,NC,27701,E,35.990618,-78.890272,,3225,Durham,37,NORTH CAROLINA,37063,Durham,37063001100,0.9944,1.3961471526695988,2309.928429702713,7.744971820223183,POINT (690180.6992999852 3984965.9955079835),13,3225,Durham,37,NORTH CAROLINA,37063,Durham,37063001100,0.9944,1.3961471526695988,2309.928429702713,7.744971820223183
156355,ELEC,DURHAM COUNTY HHS 1,Durham,NC,27701,T,35.991094,-78.894954,,3225,Durham,37,NORTH CAROLINA,37063,Durham,37063001100,0.9944,1.3961471526695988,2309.928429702713,7.744971820223183,POINT (689757.4420950604 3985009.6739690006),13,3225,Durham,37,NORTH CAROLINA,37063,Durham,37063001100,0.9944,1.3961471526695988,2309.928429702713,7.744971820223183
175128,ELEC,LRC-GB LRC-GB,Durham,NC,27701,E,35.990683,-78.890352,,3225,Durham,37,NORTH CAROLINA,37063,Durham,37063001100,0.9944,1.3961471526695988,2309.928429702713,7.744971820223183,POINT (690173.3306121719 3984973.0503347097),13,3225,Durham,37,NORTH CAROLINA,37063,Durham,37063001100,0.9944,1.3961471526695988,2309.928429702713,7.744971820223183
46407,ELEC,Michael Jordan Nissan,Durham,NC,27707,E,35.97051750603883,-78.95684758650816,CAR_DEALER,5127,Durham,37,NORTH CAROLINA,37063,Durham,37063002015,0.8612,3.7475217447390596,1368.1041363395727,7.221181218340527,POINT (684225.1965632682 3982608.235443165),42,5127,Durham,37,NORTH CAROLINA,37063,Durham,37063002015,0.8612,3.7475217447390596,1368.1041363395727,7.221181218340527
228105,ELEC,AAA,Durham,NC,27707,E,35.9659,-78.96026,,5127,Durham,37,NORTH CAROLINA,37063,Durham,37063002015,0.8612,3.7475217447390596,1368.1041363395727,7.221181218340527,POINT (683928.1836437891 3982089.5448778807),42,5127,Durham,37,NORTH CAROLINA,37063,Durham,37063002015,0.8612,3.7475217447390596,1368.1041363395727,7.221181218340527
47040,ELEC,Crossroads Nissan - Wake Forest,Wake Forest,NC,27587,E,35.948971,-78.539171,CAR_DEALER,8745,Wake,37,NORTH CAROLINA,37183,Wake,37183054207,0.1985,8.660943237639284,1009.7052665113214,6.9174137519136,POINT (721952.8487093053 3981087.796568942),262,8745,Wake,37,NORTH CAROLINA,37183,Wake,37183054207,0.1985,8.660943237639284,1009.7052665113214,6.9174137519136
47041,ELEC,Crossroads Nissan - Wake Forest,Wake Forest,NC,27587,E,35.948971,-78.539171,CAR_DEALER,8745,Wake,37,NORTH CAROLINA,37183,Wake,37183054207,0.1985,8.660943237639284,1009.7052665113214,6.9174137519136,POINT (721952.8487093053 3981087.796568942),262,8745,Wake,37,NORTH CAROLINA,37183,Wake,37183054207,0.1985,8.660943237639284,1009.7052665113214,6.9174137519136
114715,ELEC,Candlewood Suites Wake Forest Raleigh Area - Tesla Destination,Wake Forest,NC,27587,E,35.976261,-78.542906,HOTEL,8745,Wake,37,NORTH CAROLINA,37183,Wake,37183054207,0.1985,8.660943237639284,1009.7052665113214,6.9174137519136,POINT (721539.6105363606 3984107.013882158),262,8745,Wake,37,NORTH CAROLINA,37183,Wake,37183054207,0.1985,8.660943237639284,1009.7052665113214,6.9174137519136
47126,ELEC,Durham County - Justice Center Parking Deck,Durham,NC,27701,E,35.99289,-78.9014,MUNI_GOV,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689172.0014999497 3985196.384203725),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
63298,ELEC,BSMG EAST DECK 3,Durham,NC,27701,E,35.992578,-78.902123,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689107.5648751771 3985160.36819373),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
156319,ELEC,DURHAM COUNTY JUSTICE 1LEFT,Durham,NC,27701,E,35.992184,-78.90133,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689179.9990366611 3985118.1981017725),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
171800,ELEC,BSMG EAST DECK 2,Durham,NC,27701,T,35.992665,-78.902102,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689109.2503513398 3985170.060528615),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
171801,ELEC,BSMG EAST DECK 1,Durham,NC,27701,E,35.992715,-78.902072,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689111.8355818186 3985175.665637847),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
175667,ELEC,DURHAM COUNTY JUSTICE 1RIGHT,Durham,NC,27701,E,35.992141,-78.901309,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689181.9950317349 3985113.468553913),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
175668,ELEC,DURHAM COUNTY JUSTICE 3LEFT,Durham,NC,27701,E,35.992175,-78.901393,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689174.3407491075 3985117.0773474737),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
175669,ELEC,DURHAM COUNTY JUSTICE 3RIGHT,Durham,NC,27701,T,35.992184,-78.901329,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689180.0891920394 3985118.2000433127),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
184035,ELEC,Van Alen Office LLC,Durham,NC,27701,E,35.990454,-78.901642,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689156.0029951542 3984925.6702299775),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
192968,ELEC,BULLHOUSE APTS2 STATION 2,Durham,NC,27701,E,35.989685,-78.899124,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689384.8583001667 3984845.250049377),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
192969,ELEC,BULLHOUSE APTS2 STATION 1,Durham,NC,27701,T,35.989629,-78.899076,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689389.3198220737 3984839.130828986),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
196157,ELEC,"Springhill Suites City View, Durham, North Carolina",Durham,NC,27701,E,35.9885326,-78.9032789,,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411,POINT (689013.0103058734 3984709.3384010848),58,1331,Durham,37,NORTH CAROLINA,37063,Durham,37063002300,0.9537,1.228982449318064,1083.009770187152,6.987499268370411
47192,ELEC,Leith Nissan,Cary,NC,27511,E,35.7390019,-78.8138134,CAR_DEALER,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689,POINT (697698.3666559363 3957204.2342571914),176,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689
47193,ELEC,Leith Nissan,Cary,NC,27511,E,35.7390019,-78.8138134,CAR_DEALER,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689,POINT (697698.3666559363 3957204.2342571914),176,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689
100336,ELEC,JLR CARY LEITH 1 - FRONT,Cary,NC,27511,E,35.73965,-78.814925,,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689,POINT (697596.2259426496 3957273.8904376947),176,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689
182692,ELEC,JLR CARY LEITH 3 - BAY1,Cary,NC,27511,E,35.739528,-78.815519,,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689,POINT (697542.8037630742 3957259.159130239),176,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689
199490,ELEC,MB CARY PARKING LOT 1,Apex,NC,27502,E,35.73733,-78.81497,,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689,POINT (697597.891624158 3957016.429096756),176,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689
200916,ELEC,CARY TMSA CARY 01,Cary,NC,27511,E,35.733006,-78.8058,,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689,POINT (698438.0220935572 3956555.264672782),176,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689
213787,ELEC,KNIER PROPERTIE MACGREGOR MPG,Cary,NC,27511,E,35.739132,-78.80107,,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689,POINT (698850.6181403125 3957244.441769445),176,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689
220521,ELEC,Cary NC 121 Edinburgh S Dr,Cary,NC,27511,E,35.739228,-78.802645,,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689,POINT (698707.928846729 3957251.897899902),176,2758,Wake,37,NORTH CAROLINA,37183,Wake,37183053419,0.0079,4.911503655206306,561.53882672498,6.33068092000689
47332,ELEC,Orange County - Robert and Pearl Seymour Center,Chapel Hill,NC,27516,E,35.950629,-79.063354,MUNI_GOV,3186,Orange,37,NORTH CAROLINA,37135,Orange,37135011800,0.1185,5.277309473151287,603.7167265268442,6.403105092105395,POINT (674664.4530805023 3980205.921878024),82,3186,Orange,37,NORTH CAROLINA,37135,Orange,37135011800,0.1185,5.277309473151287,603.7167265268442,6.403105092105395
47333,ELEC,Orange County - Skills Development Center,Chapel Hill,NC,27516,E,35.909907,-79.06344,MUNI_GOV,4190,Orange,37,NORTH CAROLINA,37135,Orange,37135011700,0.2721,2.475943783571508,1692.2839798713014,7.433834362886517,POINT (674746.3264588285 3975688.3452261933),81,4190,Orange,37,NORTH CAROLINA,37135,Orange,37135011700,0.2721,2.475943783571508,1692.2839798713014,7.433834362886517
65520,ELEC,Mills Rentals Office,Chapel Hill,NC,27514,E,35.897388,-79.052478,STREET_PARKING,4190,Orange,37,NORTH CAROLINA,37135,Orange,37135011700,0.2721,2.475943783571508,1692.2839798713014,7.433834362886517,POINT (675763.2998324352 3974319.2491934393),81,4190,Orange,37,NORTH CAROLINA,37135,Orange,37135011700,0.2721,2.475943783571508,1692.2839798713014,7.433834362886517
114666,ELEC,"The Franklin Hotel Chapel Hill, Curio Collection - Tesla Destination",Chapel Hill,NC,27516,E,35.911216,-79.060162,HOTEL,4190,Orange,37,NORTH CAROLINA,37135,Orange,37135011700,0.2721,2.475943783571508,1692.2839798713014,7.433834362886517,POINT (675039.2690768244 3975839.428103783),81,4190,Orange,37,NORTH CAROLINA,37135,Orange,37135011700,0.2721,2.475943783571508,1692.2839798713014,7.433834362886517
197541,ELEC,Carolina Square Parking Deck,Chapel Hill,NC,27516,E,35.9121249060889,-79.0570611452666,PARKING_GARAGE,4190,Orange,37,NORTH CAROLINA,37135,Orange,37135011700,0.2721,2.475943783571508,1692.2839798713014,7.433834362886517,POINT (675317.0989771052 3975945.8193793665),81,4190,Orange,37,NORTH CAROLINA,37135,Orange,37135011700,0.2721,2.475943783571508,1692.2839798713014,7.433834362886517
